Customer ID,Age,Gender,Item Purchased,Category,"Purchase 
Amount (USD)",Location,Size,Color,Season,"Review 
Rating","Subscription 
Status","Payment 
Method","Shipping 
Type","Discount 
Applied","Promo Code
 Used","Previous
 Purchases","Preferred Payment
 Method","Frequency of
 Purchases","Previous Purchased 
Amount (USD)","Average 
Order Value (USD)","Total Sales 
Revenue Per Customer (USD)",Time spend on website  Minutes, clicks ,total number of impressions,Click-through rate (CTR),Website Traffic,"Conversion
 Rate %"
3377,22,Female,Hat,Accessories,$46.00,Ohio,M,Green,Winter,4.1,No,Credit Card,Store Pickup,No,No,24,Cash,Quarterly,$511.00,$22.28,$557.00,16,0,157,0.00%,50,0.00%
3378,37,Female,Shirt,Clothing,$32.00,Kentucky,M,Yellow,Winter,4.6,No,Bank Transfer,Next Day Air,No,No,18,PayPal,Fortnightly,$203.00,$12.37,$235.00,64,0,155,0.00%,76,0.00%
3379,49,Female,Shorts,Clothing,$75.00,Minnesota,L,Gold,Fall,4.5,No,PayPal,Next Day Air,No,No,6,Cash,Quarterly,$554.00,$89.86,$629.00,43,1,233,0.43%,159,0.63%
3380,61,Female,Handbag,Accessories,$51.00,Tennessee,L,Turquoise,Summer,5,No,Debit Card,Store Pickup,No,No,40,Cash,Weekly,$280.00,$8.07,$331.00,27,1,298,0.34%,72,1.39%
3381,41,Female,Dress,Clothing,$52.00,North Dakota,L,Blue,Summer,3.8,No,PayPal,Standard,No,No,6,PayPal,Every 3 Months,$88.00,$20.00,$140.00,27,2,309,0.65%,28,7.14%
3382,57,Female,Hat,Accessories,$66.00,Minnesota,L,Turquoise,Winter,4.7,No,Bank Transfer,Standard,No,No,27,Credit Card,Quarterly,$490.00,$19.86,$556.00,52,2,230,0.87%,119,1.68%
3383,34,Female,Sweater,Clothing,$35.00,Nebraska,M,Maroon,Spring,2.8,No,Bank Transfer,Express,No,No,2,Bank Transfer,Weekly,$75.00,$36.67,$110.00,89,2,306,0.65%,137,1.46%
3384,27,Female,Coat,Outerwear,$43.00,Delaware,M,Pink,Fall,2.6,No,Credit Card,Next Day Air,No,No,39,Venmo,Bi-Weekly,$397.00,$11.00,$440.00,10,0,165,0.00%,38,0.00%
3385,39,Female,Hoodie,Clothing,$24.00,Minnesota,L,Maroon,Summer,3.8,No,Credit Card,Free Shipping,No,No,9,Venmo,Quarterly,$21.00,$4.50,$45.00,40,2,295,0.68%,148,1.35%
3386,62,Female,Jewelry,Accessories,$83.00,Rhode Island,M,Olive,Winter,2.8,No,PayPal,Standard,No,No,16,Credit Card,Every 3 Months,$412.00,$29.12,$495.00,15,1,178,0.56%,93,1.08%
3387,34,Female,T-shirt,Clothing,$62.00,Michigan,M,Lavender,Fall,2.6,No,Debit Card,2-Day Shipping,No,No,36,Cash,Quarterly,$508.00,$15.41,$570.00,54,0,225,0.00%,174,0.00%
3388,53,Female,Pants,Clothing,$78.00,New Jersey,S,Pink,Spring,3.4,No,Venmo,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,$95.00,$57.67,$173.00,26,2,345,0.58%,198,1.01%
3389,35,Female,Sweater,Clothing,$61.00,South Dakota,M,Cyan,Spring,4.5,No,Venmo,Store Pickup,No,No,21,Credit Card,Weekly,$167.00,$10.36,$228.00,80,2,211,0.95%,190,1.05%
3390,38,Female,Pants,Clothing,$57.00,North Carolina,L,Maroon,Fall,3.8,No,Credit Card,Free Shipping,No,No,39,Venmo,Annually,$434.00,$12.28,$491.00,26,0,348,0.00%,40,0.00%
3391,32,Female,Socks,Clothing,$70.00,Oregon,S,Red,Summer,3,No,Credit Card,Next Day Air,No,No,38,PayPal,Annually,$365.00,$11.15,$435.00,47,1,289,0.35%,68,1.47%
3392,47,Female,Hoodie,Clothing,$57.00,Montana,M,Silver,Fall,3.7,No,Cash,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,$419.00,$68.00,$476.00,44,0,186,0.00%,106,0.00%
3393,53,Female,Scarf,Accessories,$74.00,New Jersey,XL,Blue,Winter,4.4,No,Credit Card,Free Shipping,No,No,6,Venmo,Bi-Weekly,$513.00,$83.86,$587.00,34,1,235,0.43%,153,0.65%
3394,60,Female,Dress,Clothing,$90.00,Arizona,M,Gold,Fall,3.1,No,PayPal,Next Day Air,No,No,50,Debit Card,Monthly,$76.00,$3.25,$166.00,47,0,266,0.00%,70,0.00%
3395,31,Female,Sandals,Footwear,$98.00,Vermont,S,Yellow,Spring,4.2,No,Cash,Store Pickup,No,No,9,PayPal,Annually,$496.00,$59.40,$594.00,63,0,264,0.00%,176,0.00%
3396,44,Female,Dress,Clothing,$43.00,Colorado,M,Silver,Winter,3.1,No,Debit Card,Free Shipping,No,No,15,Debit Card,Every 3 Months,$200.00,$15.19,$243.00,96,1,345,0.29%,87,1.15%
3397,29,Female,Pants,Clothing,$37.00,Tennessee,XL,Black,Winter,5,No,PayPal,Next Day Air,No,No,5,PayPal,Quarterly,$506.00,$90.50,$543.00,89,1,264,0.38%,27,3.70%
3398,19,Female,Blouse,Clothing,$38.00,New Jersey,L,Yellow,Summer,2.7,No,Bank Transfer,Standard,No,No,13,Bank Transfer,Bi-Weekly,$551.00,$42.07,$589.00,49,1,158,0.63%,66,1.52%
3399,54,Female,Jeans,Clothing,$60.00,Montana,L,Pink,Winter,3.8,No,Cash,Standard,No,No,44,Cash,Fortnightly,$590.00,$14.44,$650.00,84,1,169,0.59%,65,1.54%
3400,40,Female,Pants,Clothing,$55.00,Montana,XL,Yellow,Winter,3.3,No,Debit Card,Standard,No,No,36,Debit Card,Annually,$496.00,$14.89,$551.00,92,2,286,0.70%,85,2.35%
3401,39,Female,Sunglasses,Accessories,$51.00,Nevada,M,Lavender,Fall,4.8,No,Debit Card,Free Shipping,No,No,18,Venmo,Fortnightly,$402.00,$23.84,$453.00,42,2,349,0.57%,95,2.11%
3402,44,Female,Backpack,Accessories,$71.00,Nevada,L,Peach,Winter,3.4,No,Venmo,Standard,No,No,39,Credit Card,Weekly,$597.00,$16.70,$668.00,77,0,238,0.00%,12,0.00%
3403,22,Female,Hoodie,Clothing,$61.00,Louisiana,M,Black,Spring,4.4,No,Venmo,2-Day Shipping,No,No,11,PayPal,Every 3 Months,$330.00,$32.58,$391.00,32,1,162,0.62%,164,0.61%
3404,30,Female,Boots,Footwear,$65.00,Illinois,M,Olive,Summer,3.9,No,Credit Card,Standard,No,No,1,Cash,Bi-Weekly,$531.00,$298.00,$596.00,51,0,209,0.00%,89,0.00%
3405,69,Female,Gloves,Accessories,$34.00,South Carolina,L,Olive,Fall,3.9,No,Cash,2-Day Shipping,No,No,34,Credit Card,Annually,$510.00,$15.54,$544.00,97,0,159,0.00%,120,0.00%
3406,28,Female,Blouse,Clothing,$87.00,Washington,M,White,Summer,4.2,No,Venmo,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly,$426.00,$10.69,$513.00,22,0,314,0.00%,36,0.00%
3407,57,Female,Sweater,Clothing,$79.00,Nebraska,M,Red,Spring,4,No,Venmo,Store Pickup,No,No,24,Venmo,Quarterly,$414.00,$19.72,$493.00,35,2,177,1.13%,79,2.53%
3408,46,Female,Dress,Clothing,$46.00,Alabama,S,Purple,Spring,2.6,No,Bank Transfer,Store Pickup,No,No,20,Cash,Quarterly,$190.00,$11.24,$236.00,27,2,207,0.97%,97,2.06%
3409,48,Female,Socks,Clothing,$72.00,Montana,L,Purple,Summer,4.4,No,PayPal,Standard,No,No,11,Bank Transfer,Annually,$372.00,$37.00,$444.00,43,0,251,0.00%,15,0.00%
3410,24,Female,Shirt,Clothing,$93.00,Minnesota,M,Teal,Summer,3.2,No,PayPal,Next Day Air,No,No,3,Credit Card,Every 3 Months,$384.00,$119.25,$477.00,23,0,305,0.00%,64,0.00%
3411,50,Female,Sandals,Footwear,$76.00,Ohio,L,Teal,Summer,4.3,No,PayPal,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly,$51.00,$3.26,$127.00,44,2,235,0.85%,160,1.25%
3412,29,Female,Shoes,Footwear,$56.00,New York,L,Gray,Winter,4.9,No,Venmo,2-Day Shipping,No,No,45,Cash,Weekly,$572.00,$13.65,$628.00,97,1,238,0.42%,145,0.69%
3413,61,Female,Sandals,Footwear,$83.00,Indiana,M,Magenta,Fall,3.8,No,Credit Card,Store Pickup,No,No,31,Venmo,Quarterly,$22.00,$3.28,$105.00,14,0,262,0.00%,127,0.00%
3414,34,Female,Gloves,Accessories,$90.00,Delaware,XL,Black,Winter,2.5,No,Cash,Express,No,No,16,PayPal,Bi-Weekly,$436.00,$30.94,$526.00,10,1,239,0.42%,170,0.59%
3415,27,Female,Boots,Footwear,$94.00,Connecticut,M,Maroon,Spring,4.9,No,Venmo,Next Day Air,No,No,3,Bank Transfer,Quarterly,$594.00,$172.00,$688.00,70,0,180,0.00%,98,0.00%
3416,38,Female,Blouse,Clothing,$68.00,New York,M,Gold,Fall,3,No,Credit Card,2-Day Shipping,No,No,15,Bank Transfer,Annually,$459.00,$32.94,$527.00,11,2,345,0.58%,33,6.06%
3417,25,Female,Sandals,Footwear,$53.00,Alabama,M,Purple,Spring,3.2,No,PayPal,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,$184.00,$19.75,$237.00,94,0,163,0.00%,36,0.00%
3418,54,Female,Coat,Outerwear,$35.00,Massachusetts,M,Blue,Summer,2.9,No,PayPal,2-Day Shipping,No,No,22,Debit Card,Fortnightly,$201.00,$10.26,$236.00,17,1,317,0.32%,121,0.83%
3419,53,Female,Jacket,Outerwear,$30.00,South Carolina,M,Beige,Summer,2.8,No,Cash,Free Shipping,No,No,35,Debit Card,Annually,$82.00,$3.11,$112.00,28,1,232,0.43%,106,0.94%
3420,23,Female,Jewelry,Accessories,$26.00,West Virginia,L,Indigo,Winter,3.1,No,Venmo,Store Pickup,No,No,5,Venmo,Bi-Weekly,$256.00,$47.00,$282.00,91,0,274,0.00%,136,0.00%
3421,19,Female,Hat,Accessories,$60.00,Kentucky,M,Purple,Winter,3.4,No,Debit Card,Express,No,No,35,PayPal,Bi-Weekly,$520.00,$16.11,$580.00,54,0,190,0.00%,173,0.00%
3422,57,Female,Shoes,Footwear,$30.00,New Jersey,M,Maroon,Summer,2.9,No,PayPal,Free Shipping,No,No,27,PayPal,Weekly,$94.00,$4.43,$124.00,85,1,327,0.31%,18,5.56%
3423,19,Female,Coat,Outerwear,$91.00,New York,L,Beige,Winter,3.2,No,Credit Card,Next Day Air,No,No,9,Venmo,Monthly,$581.00,$67.20,$672.00,10,1,310,0.32%,144,0.69%
3424,33,Female,Boots,Footwear,$71.00,Massachusetts,M,Brown,Spring,3.8,No,Venmo,Next Day Air,No,No,21,PayPal,Bi-Weekly,$485.00,$25.27,$556.00,33,2,215,0.93%,184,1.09%
3425,33,Female,Scarf,Accessories,$64.00,Florida,L,Green,Summer,3.6,No,Venmo,2-Day Shipping,No,No,23,Credit Card,Monthly,$275.00,$14.13,$339.00,92,0,287,0.00%,178,0.00%
3426,38,Female,Hat,Accessories,$54.00,Michigan,M,Blue,Summer,4.3,No,Bank Transfer,Next Day Air,No,No,3,Debit Card,Bi-Weekly,$44.00,$24.50,$98.00,25,0,256,0.00%,28,0.00%
3427,47,Female,Socks,Clothing,$35.00,Oregon,XL,Magenta,Fall,4.8,No,PayPal,2-Day Shipping,No,No,31,Credit Card,Annually,$362.00,$12.41,$397.00,43,1,346,0.29%,133,0.75%
3428,39,Female,T-shirt,Clothing,$38.00,Michigan,XL,Turquoise,Winter,2.5,No,Bank Transfer,Store Pickup,No,No,44,Cash,Annually,$171.00,$4.64,$209.00,56,0,345,0.00%,17,0.00%
3429,32,Female,Jewelry,Accessories,$69.00,Washington,M,Gray,Fall,2.5,No,Debit Card,Next Day Air,No,No,20,Venmo,Monthly,$8.00,$3.67,$77.00,41,1,237,0.42%,7,14.29%
3430,27,Female,Skirt,Clothing,$96.00,Alaska,S,Purple,Winter,4.6,No,Debit Card,Express,No,No,34,Debit Card,Weekly,$589.00,$19.57,$685.00,24,1,220,0.45%,134,0.75%
3431,67,Female,Socks,Clothing,$73.00,Montana,M,Lavender,Winter,4.2,No,Credit Card,Next Day Air,No,No,17,Bank Transfer,Every 3 Months,$577.00,$36.11,$650.00,16,2,164,1.22%,82,2.44%
3432,46,Female,Belt,Accessories,$49.00,New Mexico,S,Green,Summer,4.2,No,Cash,Express,No,No,20,Venmo,Annually,$287.00,$16.00,$336.00,95,1,303,0.33%,80,1.25%
3433,36,Female,Boots,Footwear,$44.00,Connecticut,M,Gray,Summer,4.8,No,Credit Card,2-Day Shipping,No,No,46,PayPal,Every 3 Months,$235.00,$5.94,$279.00,35,0,319,0.00%,60,0.00%
3434,62,Female,Socks,Clothing,$93.00,Alaska,M,Yellow,Spring,4.5,No,Cash,Free Shipping,No,No,28,PayPal,Annually,$70.00,$5.62,$163.00,89,2,299,0.67%,19,10.53%
3435,31,Female,Pants,Clothing,$72.00,Ohio,S,Orange,Summer,3.3,No,PayPal,2-Day Shipping,No,No,6,Venmo,Fortnightly,$436.00,$72.57,$508.00,23,0,163,0.00%,102,0.00%
3436,68,Female,Socks,Clothing,$91.00,Montana,M,Beige,Summer,2.7,No,Debit Card,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly,$422.00,$10.06,$513.00,54,0,234,0.00%,173,0.00%
3437,57,Female,Belt,Accessories,$83.00,Nebraska,L,Peach,Winter,2.8,No,Venmo,2-Day Shipping,No,No,41,Bank Transfer,Monthly,$194.00,$6.60,$277.00,63,0,304,0.00%,89,0.00%
3438,22,Female,Jacket,Outerwear,$62.00,Oklahoma,S,Green,Winter,3.5,No,Venmo,2-Day Shipping,No,No,50,PayPal,Annually,$156.00,$4.27,$218.00,35,2,188,1.06%,38,5.26%
3439,26,Female,Shirt,Clothing,$71.00,Kentucky,M,Violet,Fall,3,No,Debit Card,Store Pickup,No,No,33,Credit Card,Monthly,$425.00,$14.59,$496.00,39,2,254,0.79%,51,3.92%
3440,43,Female,Gloves,Accessories,$93.00,Idaho,M,Gray,Summer,4.5,No,Cash,Express,No,No,25,Venmo,Quarterly,$90.00,$7.04,$183.00,22,0,326,0.00%,111,0.00%
3441,45,Female,Handbag,Accessories,$63.00,Maryland,L,Magenta,Fall,4.3,No,Credit Card,2-Day Shipping,No,No,2,PayPal,Weekly,$596.00,$219.67,$659.00,32,0,304,0.00%,193,0.00%
3442,64,Female,Sweater,Clothing,$96.00,Tennessee,XL,Charcoal,Fall,4.1,No,Debit Card,Standard,No,No,15,Credit Card,Annually,$146.00,$15.13,$242.00,56,1,175,0.57%,159,0.63%
3443,28,Female,Skirt,Clothing,$78.00,Michigan,M,Violet,Spring,4.3,No,Venmo,Next Day Air,No,No,12,PayPal,Weekly,$231.00,$23.77,$309.00,11,1,305,0.33%,16,6.25%
3444,47,Female,Dress,Clothing,$24.00,Tennessee,L,Silver,Summer,5,No,PayPal,Free Shipping,No,No,28,Cash,Bi-Weekly,$434.00,$15.79,$458.00,31,1,270,0.37%,78,1.28%
3445,53,Female,Pants,Clothing,$63.00,Rhode Island,S,Green,Summer,3.8,No,Cash,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly,$172.00,$18.08,$235.00,18,2,216,0.93%,160,1.25%
3446,42,Female,Hat,Accessories,$58.00,Florida,M,Magenta,Fall,4.9,No,Venmo,Standard,No,No,3,Debit Card,Annually,$281.00,$84.75,$339.00,45,1,269,0.37%,175,0.57%
3447,51,Female,Boots,Footwear,$55.00,Louisiana,S,Purple,Spring,5,No,Debit Card,2-Day Shipping,No,No,20,Cash,Weekly,$16.00,$3.38,$71.00,76,2,244,0.82%,109,1.83%
3448,62,Female,Sandals,Footwear,$58.00,Arkansas,M,Blue,Fall,4.3,No,Debit Card,Express,No,No,3,Bank Transfer,Bi-Weekly,$594.00,$163.00,$652.00,73,1,303,0.33%,105,0.95%
3449,18,Female,Coat,Outerwear,$28.00,Kentucky,S,Yellow,Winter,4.1,No,PayPal,Express,No,No,32,Bank Transfer,Fortnightly,$35.00,$1.91,$63.00,86,1,315,0.32%,114,0.88%
3450,48,Female,Blouse,Clothing,$37.00,Kansas,M,Brown,Spring,4.5,No,PayPal,Standard,No,No,35,Cash,Monthly,$511.00,$15.22,$548.00,78,2,313,0.64%,148,1.35%
3451,20,Female,Shorts,Clothing,$78.00,Vermont,M,Pink,Spring,3.6,No,PayPal,Store Pickup,No,No,31,PayPal,Monthly,$565.00,$20.09,$643.00,30,2,290,0.69%,50,4.00%
3452,32,Female,Blouse,Clothing,$73.00,Nevada,XL,Silver,Fall,3,No,Bank Transfer,Free Shipping,No,No,13,Credit Card,Annually,$444.00,$36.93,$517.00,18,0,243,0.00%,138,0.00%
3453,26,Female,Jacket,Outerwear,$20.00,Oklahoma,M,Indigo,Spring,3.7,No,Credit Card,Next Day Air,No,No,3,Venmo,Fortnightly,$230.00,$62.50,$250.00,85,0,245,0.00%,45,0.00%
3454,31,Female,Shirt,Clothing,$60.00,Alabama,L,Pink,Winter,4.3,No,Venmo,Standard,No,No,48,Venmo,Bi-Weekly,$44.00,$2.12,$104.00,92,0,165,0.00%,115,0.00%
3455,55,Female,Handbag,Accessories,$71.00,Louisiana,S,Lavender,Fall,4.6,No,Cash,Store Pickup,No,No,15,PayPal,Bi-Weekly,$551.00,$38.88,$622.00,99,1,208,0.48%,194,0.52%
3456,49,Female,T-shirt,Clothing,$89.00,Ohio,M,Orange,Fall,4.7,No,Bank Transfer,Standard,No,No,13,Venmo,Annually,$297.00,$27.57,$386.00,64,2,161,1.24%,20,10.00%
3457,42,Female,Hoodie,Clothing,$53.00,Texas,M,Red,Fall,4.6,No,Bank Transfer,Express,No,No,21,Venmo,Monthly,$293.00,$15.73,$346.00,75,1,169,0.59%,119,0.84%
3458,64,Female,Jewelry,Accessories,$87.00,Maryland,M,Gray,Summer,3,No,Bank Transfer,Express,No,No,29,Cash,Fortnightly,$109.00,$6.53,$196.00,81,0,206,0.00%,199,0.00%
3459,68,Female,Jewelry,Accessories,$37.00,West Virginia,L,Violet,Spring,3.4,No,PayPal,Standard,No,No,24,Venmo,Quarterly,$577.00,$24.56,$614.00,41,2,218,0.92%,114,1.75%
3460,68,Female,Hoodie,Clothing,$37.00,Ohio,L,Green,Fall,3.8,No,Venmo,Express,No,No,21,PayPal,Annually,$284.00,$14.59,$321.00,40,0,332,0.00%,166,0.00%
3461,41,Female,Scarf,Accessories,$78.00,Indiana,M,Gold,Spring,3.1,No,Credit Card,Express,No,No,5,Bank Transfer,Bi-Weekly,$568.00,$107.67,$646.00,53,2,304,0.66%,62,3.23%
3462,51,Female,Shoes,Footwear,$23.00,Wyoming,S,Maroon,Spring,4.4,No,Venmo,Standard,No,No,47,Cash,Quarterly,$420.00,$9.23,$443.00,53,2,331,0.60%,106,1.89%
3463,44,Female,Jeans,Clothing,$73.00,Michigan,L,Olive,Spring,4.5,No,Bank Transfer,Standard,No,No,34,Credit Card,Every 3 Months,$477.00,$15.71,$550.00,47,1,232,0.43%,91,1.10%
3464,27,Female,Jewelry,Accessories,$27.00,Maine,M,Yellow,Fall,2.8,No,Debit Card,2-Day Shipping,No,No,45,PayPal,Fortnightly,$484.00,$11.11,$511.00,54,1,315,0.32%,158,0.63%
3465,36,Female,Coat,Outerwear,$59.00,Utah,S,Peach,Winter,2.7,No,Debit Card,Next Day Air,No,No,12,PayPal,Annually,$569.00,$48.31,$628.00,90,2,307,0.65%,128,1.56%
3466,19,Female,Backpack,Accessories,$53.00,Iowa,M,Gold,Spring,3.4,No,Bank Transfer,Standard,No,No,31,Debit Card,Weekly,$48.00,$3.16,$101.00,11,2,277,0.72%,52,3.85%
3467,49,Female,Socks,Clothing,$42.00,Maryland,S,Purple,Summer,4.6,No,Debit Card,Standard,No,No,43,Bank Transfer,Annually,$496.00,$12.23,$538.00,51,1,275,0.36%,59,1.69%
3468,18,Female,Scarf,Accessories,$45.00,Texas,M,Charcoal,Fall,5,No,Bank Transfer,Next Day Air,No,No,5,Credit Card,Annually,$445.00,$81.67,$490.00,84,2,158,1.27%,155,1.29%
3469,36,Female,Sunglasses,Accessories,$89.00,Ohio,S,Indigo,Winter,3.5,No,Credit Card,Standard,No,No,36,Debit Card,Quarterly,$255.00,$9.30,$344.00,63,2,315,0.63%,68,2.94%
3470,36,Female,Socks,Clothing,$85.00,North Dakota,L,Magenta,Fall,3.3,No,Bank Transfer,Store Pickup,No,No,12,Cash,Annually,$11.00,$7.38,$96.00,81,0,225,0.00%,121,0.00%
3471,19,Female,Coat,Outerwear,$69.00,West Virginia,S,Olive,Summer,4.5,No,Cash,Free Shipping,No,No,31,Cash,Bi-Weekly,$28.00,$3.03,$97.00,53,2,237,0.84%,77,2.60%
3472,43,Female,Sandals,Footwear,$66.00,North Carolina,S,Blue,Spring,3.1,No,Cash,Store Pickup,No,No,31,Cash,Bi-Weekly,$392.00,$14.31,$458.00,47,2,221,0.90%,85,2.35%
3473,31,Female,Blouse,Clothing,$42.00,Georgia,S,White,Summer,4,No,Bank Transfer,Free Shipping,No,No,15,Debit Card,Weekly,$450.00,$30.75,$492.00,39,1,177,0.56%,163,0.61%
3474,63,Female,Dress,Clothing,$40.00,Kansas,M,Cyan,Spring,2.5,No,Credit Card,Express,No,No,11,Cash,Weekly,$232.00,$22.67,$272.00,86,1,176,0.57%,61,1.64%
3475,41,Female,Pants,Clothing,$82.00,Maine,M,Cyan,Winter,4.4,No,PayPal,Store Pickup,No,No,18,Venmo,Monthly,$552.00,$33.37,$634.00,27,0,256,0.00%,85,0.00%
3476,48,Female,Sneakers,Footwear,$88.00,South Carolina,M,Orange,Spring,4.4,No,Debit Card,Express,No,No,9,Cash,Quarterly,$384.00,$47.20,$472.00,16,0,296,0.00%,82,0.00%
3477,68,Female,Boots,Footwear,$99.00,South Carolina,XL,Orange,Summer,3.2,No,Credit Card,Free Shipping,No,No,11,Cash,Weekly,$129.00,$19.00,$228.00,78,2,268,0.75%,126,1.59%
3478,53,Female,Handbag,Accessories,$85.00,Kentucky,S,Teal,Spring,3.8,No,PayPal,Store Pickup,No,No,38,Debit Card,Bi-Weekly,$206.00,$7.46,$291.00,30,1,268,0.37%,65,1.54%
3479,36,Female,Handbag,Accessories,$57.00,Arizona,M,Magenta,Fall,4.6,No,PayPal,Store Pickup,No,No,42,PayPal,Quarterly,$135.00,$4.47,$192.00,55,1,225,0.44%,134,0.75%
3480,46,Female,Sweater,Clothing,$56.00,New York,S,Orange,Summer,4.9,No,PayPal,Standard,No,No,41,Cash,Monthly,$11.00,$1.60,$67.00,88,1,327,0.31%,54,1.85%
3481,21,Female,Sandals,Footwear,$79.00,New Hampshire,L,Peach,Winter,3.5,No,Cash,Free Shipping,No,No,45,PayPal,Monthly,$441.00,$11.30,$520.00,17,0,348,0.00%,44,0.00%
3482,52,Female,Socks,Clothing,$67.00,Ohio,S,Maroon,Summer,3.4,No,Credit Card,Store Pickup,No,No,41,Debit Card,Bi-Weekly,$153.00,$5.24,$220.00,35,2,350,0.57%,66,3.03%
3483,66,Female,Gloves,Accessories,$61.00,Hawaii,M,Gold,Winter,3.9,No,Venmo,Next Day Air,No,No,35,Debit Card,Weekly,$401.00,$12.83,$462.00,13,2,187,1.07%,120,1.67%
3484,19,Female,Hoodie,Clothing,$37.00,Texas,L,White,Winter,3.9,No,Venmo,Express,No,No,21,Credit Card,Every 3 Months,$183.00,$10.00,$220.00,69,1,268,0.37%,103,0.97%
3485,44,Female,Dress,Clothing,$75.00,Illinois,L,Gray,Fall,4.2,No,Debit Card,Free Shipping,No,No,13,Credit Card,Bi-Weekly,$562.00,$45.50,$637.00,48,0,188,0.00%,48,0.00%
3486,50,Female,Shirt,Clothing,$21.00,Massachusetts,XL,Brown,Winter,3.4,No,Debit Card,Standard,No,No,23,Debit Card,Fortnightly,$571.00,$24.67,$592.00,53,1,276,0.36%,166,0.60%
3487,51,Female,Shorts,Clothing,$89.00,North Carolina,L,Charcoal,Winter,4.9,No,Debit Card,Standard,No,No,6,PayPal,Weekly,$211.00,$42.86,$300.00,34,2,197,1.02%,53,3.77%
3488,25,Female,Sandals,Footwear,$24.00,West Virginia,L,Beige,Fall,2.9,No,Debit Card,Store Pickup,No,No,39,Bank Transfer,Annually,$295.00,$7.98,$319.00,14,0,210,0.00%,200,0.00%
3489,62,Female,Sweater,Clothing,$27.00,Delaware,XL,Teal,Spring,4.9,No,Cash,Store Pickup,No,No,7,Cash,Quarterly,$96.00,$15.38,$123.00,53,0,324,0.00%,150,0.00%
3490,48,Female,Dress,Clothing,$26.00,Idaho,L,Black,Summer,4.6,No,Bank Transfer,2-Day Shipping,No,No,32,PayPal,Every 3 Months,$255.00,$8.52,$281.00,52,0,212,0.00%,62,0.00%
3491,62,Female,Boots,Footwear,$82.00,Oregon,M,Violet,Spring,3.6,No,Venmo,Store Pickup,No,No,43,Credit Card,Quarterly,$310.00,$8.91,$392.00,85,1,230,0.43%,85,1.18%
3492,22,Female,Pants,Clothing,$28.00,Maine,M,Orange,Winter,4.3,No,Bank Transfer,Express,No,No,15,Cash,Monthly,$556.00,$36.50,$584.00,60,0,309,0.00%,168,0.00%
3493,48,Female,Gloves,Accessories,$65.00,South Dakota,M,Turquoise,Fall,4.6,No,PayPal,Standard,No,No,48,Bank Transfer,Annually,$147.00,$4.33,$212.00,94,1,233,0.43%,33,3.03%
3494,48,Female,Pants,Clothing,$82.00,New Mexico,XL,Black,Winter,4.7,No,Cash,Store Pickup,No,No,35,Credit Card,Weekly,$501.00,$16.19,$583.00,59,2,239,0.84%,18,11.11%
3495,62,Female,Scarf,Accessories,$38.00,Washington,M,Silver,Winter,3.5,No,Credit Card,Free Shipping,No,No,41,PayPal,Quarterly,$491.00,$12.60,$529.00,45,0,238,0.00%,7,0.00%
3496,24,Female,Shorts,Clothing,$33.00,Georgia,XL,Gray,Spring,2.8,No,Debit Card,Free Shipping,No,No,14,Cash,Weekly,$288.00,$21.40,$321.00,42,2,297,0.67%,25,8.00%
3497,39,Female,Shoes,Footwear,$38.00,Idaho,M,Pink,Summer,4,No,Cash,Free Shipping,No,No,22,PayPal,Monthly,$375.00,$17.96,$413.00,43,1,343,0.29%,42,2.38%
3498,35,Female,Handbag,Accessories,$48.00,Colorado,M,Red,Spring,4.3,No,PayPal,Store Pickup,No,No,16,Venmo,Every 3 Months,$283.00,$19.47,$331.00,33,0,350,0.00%,13,0.00%
3499,47,Female,Sandals,Footwear,$35.00,Kentucky,M,Lavender,Summer,3.8,No,PayPal,Standard,No,No,2,Bank Transfer,Bi-Weekly,$50.00,$28.33,$85.00,15,2,277,0.72%,83,2.41%
3500,22,Female,Socks,Clothing,$29.00,New Jersey,L,Indigo,Fall,3,No,Bank Transfer,Next Day Air,No,No,13,PayPal,Every 3 Months,$474.00,$35.93,$503.00,41,0,258,0.00%,12,0.00%
3501,38,Female,Shirt,Clothing,$48.00,Oregon,S,Silver,Fall,4.6,No,Credit Card,Next Day Air,No,No,38,Debit Card,Fortnightly,$121.00,$4.33,$169.00,51,1,275,0.36%,7,14.29%
3502,53,Female,Shoes,Footwear,$87.00,Nebraska,M,Silver,Fall,4.8,No,Bank Transfer,Standard,No,No,43,Bank Transfer,Weekly,$566.00,$14.84,$653.00,87,0,232,0.00%,172,0.00%
3503,31,Female,Backpack,Accessories,$62.00,Massachusetts,M,Green,Fall,4.7,No,Bank Transfer,Next Day Air,No,No,26,Bank Transfer,Quarterly,$547.00,$22.56,$609.00,26,2,235,0.85%,196,1.02%
3504,31,Female,Shirt,Clothing,$96.00,Nebraska,M,Pink,Spring,3.9,No,Cash,Free Shipping,No,No,39,Cash,Weekly,$367.00,$11.58,$463.00,65,1,327,0.31%,111,0.90%
